index,unit1_rgb,unit1_beam_32,unit1_beam_64
5102,../../../Scenario9/unit1/camera_data/image_BS2_41662_17_57_19.jpg,17,34
4165,../../../Scenario9/unit1/camera_data/image_BS2_34635_17_44_18.jpg,7,13
3474,../../../Scenario9/unit1/camera_data/image_BS2_29167_17_34_10.jpg,13,26
2966,../../../Scenario9/unit1/camera_data/image_BS2_25749_17_27_50.jpg,16,31
331,../../../Scenario9/unit1/camera_data/image_BS2_5354_16_50_03.jpg,2,2
2395,../../../Scenario9/unit1/camera_data/image_BS2_21573_17_20_06.jpg,6,11
1674,../../../Scenario9/unit1/camera_data/image_BS2_16270_17_10_16.jpg,9,18
2948,../../../Scenario9/unit1/camera_data/image_BS2_25731_17_27_48.jpg,2,2
3318,../../../Scenario9/unit1/camera_data/image_BS2_27960_17_31_56.jpg,32,62
1499,../../../Scenario9/unit1/camera_data/image_BS2_14965_17_07_51.jpg,28,55
33,../../../Scenario9/unit1/camera_data/image_BS2_2712_16_45_09.jpg,27,54
5108,../../../Scenario9/unit1/camera_data/image_BS2_41668_17_57_20.jpg,22,44
1725,../../../Scenario9/unit1/camera_data/image_BS2_16787_17_11_14.jpg,20,39
2741,../../../Scenario9/unit1/camera_data/image_BS2_23991_17_24_35.jpg,10,19
3755,../../../Scenario9/unit1/camera_data/image_BS2_30993_17_37_33.jpg,31,62
3386,../../../Scenario9/unit1/camera_data/image_BS2_28552_17_33_02.jpg,13,26
4118,../../../Scenario9/unit1/camera_data/image_BS2_33955_17_43_02.jpg,7,14
2611,../../../Scenario9/unit1/camera_data/image_BS2_23147_17_23_01.jpg,7,13
2061,../../../Scenario9/unit1/camera_data/image_BS2_19337_17_15_57.jpg,13,26
1439,../../../Scenario9/unit1/camera_data/image_BS2_14668_17_07_18.jpg,7,13
5319,../../../Scenario9/unit1/camera_data/image_BS2_43484_18_00_42.jpg,28,54
1399,../../../Scenario9/unit1/camera_data/image_BS2_14056_17_06_10.jpg,11,20
1477,../../../Scenario9/unit1/camera_data/image_BS2_14943_17_07_49.jpg,4,7
4592,../../../Scenario9/unit1/camera_data/image_BS2_37681_17_49_56.jpg,3,4
4268,../../../Scenario9/unit1/camera_data/image_BS2_35249_17_45_26.jpg,17,33
5088,../../../Scenario9/unit1/camera_data/image_BS2_41648_17_57_17.jpg,6,10
1011,../../../Scenario9/unit1/camera_data/image_BS2_10459_16_59_30.jpg,2,3
1925,../../../Scenario9/unit1/camera_data/image_BS2_18381_17_14_11.jpg,6,11
222,../../../Scenario9/unit1/camera_data/image_BS2_4245_16_47_59.jpg,32,62
1387,../../../Scenario9/unit1/camera_data/image_BS2_14044_17_06_09.jpg,8,2
5523,../../../Scenario9/unit1/camera_data/image_BS2_44914_18_03_21.jpg,13,26
1142,../../../Scenario9/unit1/camera_data/image_BS2_11152_17_00_47.jpg,32,62
5757,../../../Scenario9/unit1/camera_data/image_BS2_46338_18_05_59.jpg,31,62
2942,../../../Scenario9/unit1/camera_data/image_BS2_25459_17_27_18.jpg,31,62
5659,../../../Scenario9/unit1/camera_data/image_BS2_45769_18_04_56.jpg,24,46
2295,../../../Scenario9/unit1/camera_data/image_BS2_20679_17_18_26.jpg,32,63
2638,../../../Scenario9/unit1/camera_data/image_BS2_23174_17_23_04.jpg,31,62
1381,../../../Scenario9/unit1/camera_data/image_BS2_13784_17_05_40.jpg,31,62
4168,../../../Scenario9/unit1/camera_data/image_BS2_34638_17_44_18.jpg,9,17
1721,../../../Scenario9/unit1/camera_data/image_BS2_16783_17_11_13.jpg,15,29
2822,../../../Scenario9/unit1/camera_data/image_BS2_24833_17_26_08.jpg,6,10
2230,../../../Scenario9/unit1/camera_data/image_BS2_20316_17_17_46.jpg,27,52
4794,../../../Scenario9/unit1/camera_data/image_BS2_38901_17_52_12.jpg,30,59
933,../../../Scenario9/unit1/camera_data/image_BS2_9821_16_58_19.jpg,15,29
3501,../../../Scenario9/unit1/camera_data/image_BS2_29194_17_34_13.jpg,32,62
3914,../../../Scenario9/unit1/camera_data/image_BS2_32261_17_39_54.jpg,26,51
3290,../../../Scenario9/unit1/camera_data/image_BS2_27932_17_31_53.jpg,11,21
1609,../../../Scenario9/unit1/camera_data/image_BS2_15920_17_09_37.jpg,6,10
5891,../../../Scenario9/unit1/camera_data/image_BS2_47442_18_08_02.jpg,5,9
5130,../../../Scenario9/unit1/camera_data/image_BS2_41933_17_57_49.jpg,4,6
4415,../../../Scenario9/unit1/camera_data/image_BS2_36335_17_47_27.jpg,29,58
4981,../../../Scenario9/unit1/camera_data/image_BS2_40581_17_55_19.jpg,20,39
5294,../../../Scenario9/unit1/camera_data/image_BS2_43236_18_00_14.jpg,32,63
4696,../../../Scenario9/unit1/camera_data/image_BS2_38283_17_51_03.jpg,25,49
1141,../../../Scenario9/unit1/camera_data/image_BS2_11151_17_00_47.jpg,31,62
4565,../../../Scenario9/unit1/camera_data/image_BS2_37427_17_49_28.jpg,15,29
2147,../../../Scenario9/unit1/camera_data/image_BS2_19680_17_16_35.jpg,31,62
711,../../../Scenario9/unit1/camera_data/image_BS2_8236_16_55_23.jpg,31,62
4144,../../../Scenario9/unit1/camera_data/image_BS2_33981_17_43_05.jpg,30,59
3082,../../../Scenario9/unit1/camera_data/image_BS2_26417_17_29_04.jpg,28,55
3517,../../../Scenario9/unit1/camera_data/image_BS2_29518_17_34_49.jpg,12,23
4896,../../../Scenario9/unit1/camera_data/image_BS2_40049_17_54_20.jpg,18,34
5774,../../../Scenario9/unit1/camera_data/image_BS2_46609_18_06_29.jpg,9,17
3939,../../../Scenario9/unit1/camera_data/image_BS2_32623_17_40_34.jpg,4,6
1687,../../../Scenario9/unit1/camera_data/image_BS2_16283_17_10_18.jpg,23,45
773,../../../Scenario9/unit1/camera_data/image_BS2_8785_16_56_24.jpg,9,17
1607,../../../Scenario9/unit1/camera_data/image_BS2_15918_17_09_37.jpg,6,11
5729,../../../Scenario9/unit1/camera_data/image_BS2_46310_18_05_56.jpg,8,14
901,../../../Scenario9/unit1/camera_data/image_BS2_9485_16_57_42.jpg,29,57
1534,../../../Scenario9/unit1/camera_data/image_BS2_15263_17_08_24.jpg,22,43
4671,../../../Scenario9/unit1/camera_data/image_BS2_38258_17_51_01.jpg,3,4
3205,../../../Scenario9/unit1/camera_data/image_BS2_27262_17_30_38.jpg,20,39
855,../../../Scenario9/unit1/camera_data/image_BS2_9175_16_57_07.jpg,31,62
5959,../../../Scenario9/unit1/camera_data/image_BS2_47760_18_08_37.jpg,31,62
2143,../../../Scenario9/unit1/camera_data/image_BS2_19676_17_16_35.jpg,30,59
1393,../../../Scenario9/unit1/camera_data/image_BS2_14050_17_06_09.jpg,4,7
5926,../../../Scenario9/unit1/camera_data/image_BS2_47727_18_08_33.jpg,2,3
875,../../../Scenario9/unit1/camera_data/image_BS2_9459_16_57_39.jpg,7,13
2001,../../../Scenario9/unit1/camera_data/image_BS2_19015_17_15_21.jpg,8,15
2011,../../../Scenario9/unit1/camera_data/image_BS2_19025_17_15_22.jpg,5,10
895,../../../Scenario9/unit1/camera_data/image_BS2_9479_16_57_41.jpg,25,48
2254,../../../Scenario9/unit1/camera_data/image_BS2_20638_17_18_22.jpg,3,6
1604,../../../Scenario9/unit1/camera_data/image_BS2_15915_17_09_37.jpg,4,6
5288,../../../Scenario9/unit1/camera_data/image_BS2_43230_18_00_13.jpg,30,58
750,../../../Scenario9/unit1/camera_data/image_BS2_8529_16_55_56.jpg,30,59
3235,../../../Scenario9/unit1/camera_data/image_BS2_27609_17_31_17.jpg,4,6
3355,../../../Scenario9/unit1/camera_data/image_BS2_28270_17_32_30.jpg,26,52
5155,../../../Scenario9/unit1/camera_data/image_BS2_41958_17_57_52.jpg,26,51
84,../../../Scenario9/unit1/camera_data/image_BS2_3290_16_46_13.jpg,2,2
4995,../../../Scenario9/unit1/camera_data/image_BS2_40595_17_55_20.jpg,32,62
2935,../../../Scenario9/unit1/camera_data/image_BS2_25452_17_27_17.jpg,28,54
129,../../../Scenario9/unit1/camera_data/image_BS2_3596_16_46_47.jpg,12,22
2332,../../../Scenario9/unit1/camera_data/image_BS2_20967_17_18_58.jpg,31,62
5608,../../../Scenario9/unit1/camera_data/image_BS2_45482_18_04_24.jpg,14,26
886,../../../Scenario9/unit1/camera_data/image_BS2_9470_16_57_40.jpg,17,34
1432,../../../Scenario9/unit1/camera_data/image_BS2_14661_17_07_17.jpg,2,4
135,../../../Scenario9/unit1/camera_data/image_BS2_3602_16_46_48.jpg,20,39
1853,../../../Scenario9/unit1/camera_data/image_BS2_17742_17_13_00.jpg,24,47
3484,../../../Scenario9/unit1/camera_data/image_BS2_29177_17_34_11.jpg,24,47
2065,../../../Scenario9/unit1/camera_data/image_BS2_19341_17_15_58.jpg,19,37
4944,../../../Scenario9/unit1/camera_data/image_BS2_40322_17_54_50.jpg,24,47
5724,../../../Scenario9/unit1/camera_data/image_BS2_46305_18_05_55.jpg,4,6
3924,../../../Scenario9/unit1/camera_data/image_BS2_32271_17_39_55.jpg,31,62
4716,../../../Scenario9/unit1/camera_data/image_BS2_38585_17_51_37.jpg,2,2
3629,../../../Scenario9/unit1/camera_data/image_BS2_30117_17_35_56.jpg,30,58
523,../../../Scenario9/unit1/camera_data/image_BS2_6798_16_52_43.jpg,2,4
1021,../../../Scenario9/unit1/camera_data/image_BS2_10469_16_59_31.jpg,9,16
1546,../../../Scenario9/unit1/camera_data/image_BS2_15275_17_08_26.jpg,30,60
4443,../../../Scenario9/unit1/camera_data/image_BS2_36618_17_47_58.jpg,17,32
2828,../../../Scenario9/unit1/camera_data/image_BS2_24839_17_26_09.jpg,11,20
5858,../../../Scenario9/unit1/camera_data/image_BS2_47163_18_07_31.jpg,12,23
4200,../../../Scenario9/unit1/camera_data/image_BS2_34927_17_44_50.jpg,8,2
1302,../../../Scenario9/unit1/camera_data/image_BS2_13237_17_04_39.jpg,12,22
3739,../../../Scenario9/unit1/camera_data/image_BS2_30977_17_37_31.jpg,19,38
112,../../../Scenario9/unit1/camera_data/image_BS2_3318_16_46_16.jpg,31,62
479,../../../Scenario9/unit1/camera_data/image_BS2_6395_16_51_58.jpg,9,17
2941,../../../Scenario9/unit1/camera_data/image_BS2_25458_17_27_18.jpg,31,62
4607,../../../Scenario9/unit1/camera_data/image_BS2_37696_17_49_58.jpg,20,40
3972,../../../Scenario9/unit1/camera_data/image_BS2_32656_17_40_38.jpg,29,57
1919,../../../Scenario9/unit1/camera_data/image_BS2_18375_17_14_10.jpg,2,2
4352,../../../Scenario9/unit1/camera_data/image_BS2_35903_17_46_39.jpg,12,22
3699,../../../Scenario9/unit1/camera_data/image_BS2_30695_17_37_00.jpg,20,39
4921,../../../Scenario9/unit1/camera_data/image_BS2_40299_17_54_48.jpg,2,3
658,../../../Scenario9/unit1/camera_data/image_BS2_7505_16_54_02.jpg,25,49
4514,../../../Scenario9/unit1/camera_data/image_BS2_37174_17_49_00.jpg,2,3
5540,../../../Scenario9/unit1/camera_data/image_BS2_44931_18_03_22.jpg,29,57
5123,../../../Scenario9/unit1/camera_data/image_BS2_41683_17_57_21.jpg,32,63
3078,../../../Scenario9/unit1/camera_data/image_BS2_26413_17_29_04.jpg,26,51
1274,../../../Scenario9/unit1/camera_data/image_BS2_12546_17_03_22.jpg,31,62
1334,../../../Scenario9/unit1/camera_data/image_BS2_13737_17_05_35.jpg,8,2
3897,../../../Scenario9/unit1/camera_data/image_BS2_32244_17_39_52.jpg,9,16
4875,../../../Scenario9/unit1/camera_data/image_BS2_39489_17_53_17.jpg,31,62
5472,../../../Scenario9/unit1/camera_data/image_BS2_44632_18_02_49.jpg,8,15
1099,../../../Scenario9/unit1/camera_data/image_BS2_11109_17_00_42.jpg,2,2
4051,../../../Scenario9/unit1/camera_data/image_BS2_33301_17_41_50.jpg,31,60
5510,../../../Scenario9/unit1/camera_data/image_BS2_44901_18_03_19.jpg,8,15
788,../../../Scenario9/unit1/camera_data/image_BS2_8800_16_56_26.jpg,22,43
3636,../../../Scenario9/unit1/camera_data/image_BS2_30377_17_36_24.jpg,2,2
3943,../../../Scenario9/unit1/camera_data/image_BS2_32627_17_40_35.jpg,7,13
1559,../../../Scenario9/unit1/camera_data/image_BS2_15539_17_08_55.jpg,3,6
2903,../../../Scenario9/unit1/camera_data/image_BS2_25171_17_26_46.jpg,31,62
1148,../../../Scenario9/unit1/camera_data/image_BS2_11451_17_01_20.jpg,5,9
1433,../../../Scenario9/unit1/camera_data/image_BS2_14662_17_07_17.jpg,2,4
749,../../../Scenario9/unit1/camera_data/image_BS2_8528_16_55_55.jpg,30,59
4074,../../../Scenario9/unit1/camera_data/image_BS2_33595_17_42_22.jpg,9,17
2044,../../../Scenario9/unit1/camera_data/image_BS2_19320_17_15_55.jpg,2,2
911,../../../Scenario9/unit1/camera_data/image_BS2_9495_16_57_43.jpg,32,62
4089,../../../Scenario9/unit1/camera_data/image_BS2_33610_17_42_24.jpg,24,48
305,../../../Scenario9/unit1/camera_data/image_BS2_5065_16_49_30.jpg,10,19
5273,../../../Scenario9/unit1/camera_data/image_BS2_43215_18_00_12.jpg,17,34
4500,../../../Scenario9/unit1/camera_data/image_BS2_36932_17_48_33.jpg,28,55
4929,../../../Scenario9/unit1/camera_data/image_BS2_40307_17_54_48.jpg,7,14
3977,../../../Scenario9/unit1/camera_data/image_BS2_32661_17_40_38.jpg,31,60
5947,../../../Scenario9/unit1/camera_data/image_BS2_47748_18_08_36.jpg,22,43
3545,../../../Scenario9/unit1/camera_data/image_BS2_29799_17_35_20.jpg,8,15
1920,../../../Scenario9/unit1/camera_data/image_BS2_18376_17_14_10.jpg,2,2
4054,../../../Scenario9/unit1/camera_data/image_BS2_33304_17_41_50.jpg,31,62
2037,../../../Scenario9/unit1/camera_data/image_BS2_19051_17_15_25.jpg,31,61
4201,../../../Scenario9/unit1/camera_data/image_BS2_34928_17_44_50.jpg,2,2
3523,../../../Scenario9/unit1/camera_data/image_BS2_29524_17_34_50.jpg,20,38
3370,../../../Scenario9/unit1/camera_data/image_BS2_28536_17_33_00.jpg,2,2
108,../../../Scenario9/unit1/camera_data/image_BS2_3314_16_46_16.jpg,28,55
1915,../../../Scenario9/unit1/camera_data/image_BS2_18103_17_13_40.jpg,32,62
3070,../../../Scenario9/unit1/camera_data/image_BS2_26405_17_29_03.jpg,17,33
3231,../../../Scenario9/unit1/camera_data/image_BS2_27605_17_31_16.jpg,2,2
5791,../../../Scenario9/unit1/camera_data/image_BS2_46626_18_06_31.jpg,28,55
121,../../../Scenario9/unit1/camera_data/image_BS2_3588_16_46_46.jpg,2,4
3406,../../../Scenario9/unit1/camera_data/image_BS2_28572_17_33_04.jpg,31,60
2595,../../../Scenario9/unit1/camera_data/image_BS2_22895_17_22_33.jpg,28,55
4291,../../../Scenario9/unit1/camera_data/image_BS2_35272_17_45_29.jpg,31,62
365,../../../Scenario9/unit1/camera_data/image_BS2_5388_16_50_06.jpg,29,58
5755,../../../Scenario9/unit1/camera_data/image_BS2_46336_18_05_59.jpg,30,59
4296,../../../Scenario9/unit1/camera_data/image_BS2_35567_17_46_01.jpg,2,2
1157,../../../Scenario9/unit1/camera_data/image_BS2_11460_17_01_21.jpg,17,34
5356,../../../Scenario9/unit1/camera_data/image_BS2_43742_18_01_10.jpg,18,36
3294,../../../Scenario9/unit1/camera_data/image_BS2_27936_17_31_53.jpg,15,28
1278,../../../Scenario9/unit1/camera_data/image_BS2_13213_17_04_36.jpg,2,2
5580,../../../Scenario9/unit1/camera_data/image_BS2_45210_18_03_53.jpg,30,59
873,../../../Scenario9/unit1/camera_data/image_BS2_9457_16_57_39.jpg,6,10
899,../../../Scenario9/unit1/camera_data/image_BS2_9483_16_57_42.jpg,28,55
5192,../../../Scenario9/unit1/camera_data/image_BS2_42240_17_58_23.jpg,22,44
4207,../../../Scenario9/unit1/camera_data/image_BS2_34934_17_44_51.jpg,4,7
4666,../../../Scenario9/unit1/camera_data/image_BS2_38253_17_51_00.jpg,8,2
5541,../../../Scenario9/unit1/camera_data/image_BS2_44932_18_03_23.jpg,29,58
3885,../../../Scenario9/unit1/camera_data/image_BS2_32232_17_39_51.jpg,2,2
5410,../../../Scenario9/unit1/camera_data/image_BS2_44064_18_01_46.jpg,24,46
5749,../../../Scenario9/unit1/camera_data/image_BS2_46330_18_05_58.jpg,28,55
3113,../../../Scenario9/unit1/camera_data/image_BS2_26675_17_29_33.jpg,19,38
5953,../../../Scenario9/unit1/camera_data/image_BS2_47754_18_08_36.jpg,27,54
3486,../../../Scenario9/unit1/camera_data/image_BS2_29179_17_34_11.jpg,25,49
1166,../../../Scenario9/unit1/camera_data/image_BS2_11469_17_01_22.jpg,28,55
4380,../../../Scenario9/unit1/camera_data/image_BS2_35931_17_46_42.jpg,32,62
2028,../../../Scenario9/unit1/camera_data/image_BS2_19042_17_15_24.jpg,23,45
5809,../../../Scenario9/unit1/camera_data/image_BS2_46881_18_06_59.jpg,5,8
792,../../../Scenario9/unit1/camera_data/image_BS2_8804_16_56_26.jpg,25,48
5603,../../../Scenario9/unit1/camera_data/image_BS2_45477_18_04_23.jpg,9,17
3584,../../../Scenario9/unit1/camera_data/image_BS2_29838_17_35_25.jpg,30,60
2688,../../../Scenario9/unit1/camera_data/image_BS2_23690_17_24_01.jpg,2,2
701,../../../Scenario9/unit1/camera_data/image_BS2_8226_16_55_22.jpg,26,52
5220,../../../Scenario9/unit1/camera_data/image_BS2_42505_17_58_53.jpg,9,17
3949,../../../Scenario9/unit1/camera_data/image_BS2_32633_17_40_35.jpg,12,23
5194,../../../Scenario9/unit1/camera_data/image_BS2_42242_17_58_24.jpg,26,50
2165,../../../Scenario9/unit1/camera_data/image_BS2_19989_17_17_10.jpg,9,17
2210,../../../Scenario9/unit1/camera_data/image_BS2_20296_17_17_44.jpg,7,13
4088,../../../Scenario9/unit1/camera_data/image_BS2_33609_17_42_24.jpg,23,45
1525,../../../Scenario9/unit1/camera_data/image_BS2_15254_17_08_23.jpg,12,22
4313,../../../Scenario9/unit1/camera_data/image_BS2_35584_17_46_03.jpg,17,33
1961,../../../Scenario9/unit1/camera_data/image_BS2_18675_17_14_44.jpg,2,2
5552,../../../Scenario9/unit1/camera_data/image_BS2_45182_18_03_50.jpg,2,6
4172,../../../Scenario9/unit1/camera_data/image_BS2_34642_17_44_19.jpg,15,29
3494,../../../Scenario9/unit1/camera_data/image_BS2_29187_17_34_12.jpg,30,59
4037,../../../Scenario9/unit1/camera_data/image_BS2_33287_17_41_48.jpg,17,32
3879,../../../Scenario9/unit1/camera_data/image_BS2_31969_17_39_21.jpg,32,63
2140,../../../Scenario9/unit1/camera_data/image_BS2_19673_17_16_34.jpg,28,55
4700,../../../Scenario9/unit1/camera_data/image_BS2_38287_17_51_04.jpg,28,55
771,../../../Scenario9/unit1/camera_data/image_BS2_8783_16_56_24.jpg,8,14
5115,../../../Scenario9/unit1/camera_data/image_BS2_41675_17_57_20.jpg,28,55
3310,../../../Scenario9/unit1/camera_data/image_BS2_27952_17_31_55.jpg,28,55
2049,../../../Scenario9/unit1/camera_data/image_BS2_19325_17_15_56.jpg,3,5
56,../../../Scenario9/unit1/camera_data/image_BS2_3043_16_45_46.jpg,8,14
116,../../../Scenario9/unit1/camera_data/image_BS2_3322_16_46_17.jpg,32,62
4646,../../../Scenario9/unit1/camera_data/image_BS2_37956_17_50_27.jpg,23,45
2288,../../../Scenario9/unit1/camera_data/image_BS2_20672_17_18_26.jpg,30,59
4254,../../../Scenario9/unit1/camera_data/image_BS2_35235_17_45_25.jpg,4,6
2460,../../../Scenario9/unit1/camera_data/image_BS2_21904_17_20_42.jpg,28,54
3514,../../../Scenario9/unit1/camera_data/image_BS2_29515_17_34_49.jpg,9,17
4422,../../../Scenario9/unit1/camera_data/image_BS2_36342_17_47_28.jpg,32,63
439,../../../Scenario9/unit1/camera_data/image_BS2_6062_16_51_21.jpg,19,38
3392,../../../Scenario9/unit1/camera_data/image_BS2_28558_17_33_02.jpg,20,39
1728,../../../Scenario9/unit1/camera_data/image_BS2_16790_17_11_14.jpg,24,47
4799,../../../Scenario9/unit1/camera_data/image_BS2_39159_17_52_41.jpg,2,2
1326,../../../Scenario9/unit1/camera_data/image_BS2_13261_17_04_42.jpg,30,58
2127,../../../Scenario9/unit1/camera_data/image_BS2_19660_17_16_33.jpg,20,39
1551,../../../Scenario9/unit1/camera_data/image_BS2_15280_17_08_26.jpg,31,62
1585,../../../Scenario9/unit1/camera_data/image_BS2_15565_17_08_58.jpg,28,55
2380,../../../Scenario9/unit1/camera_data/image_BS2_21274_17_19_32.jpg,32,62
2019,../../../Scenario9/unit1/camera_data/image_BS2_19033_17_15_23.jpg,14,28
483,../../../Scenario9/unit1/camera_data/image_BS2_6399_16_51_59.jpg,12,26
2703,../../../Scenario9/unit1/camera_data/image_BS2_23705_17_24_03.jpg,14,26
4017,../../../Scenario9/unit1/camera_data/image_BS2_32998_17_41_16.jpg,31,62
5745,../../../Scenario9/unit1/camera_data/image_BS2_46326_18_05_58.jpg,22,44
2040,../../../Scenario9/unit1/camera_data/image_BS2_19054_17_15_26.jpg,31,62
1811,../../../Scenario9/unit1/camera_data/image_BS2_17440_17_12_26.jpg,19,37
2108,../../../Scenario9/unit1/camera_data/image_BS2_19641_17_16_31.jpg,7,14
5303,../../../Scenario9/unit1/camera_data/image_BS2_43468_18_00_40.jpg,9,17
2754,../../../Scenario9/unit1/camera_data/image_BS2_24004_17_24_36.jpg,24,46
922,../../../Scenario9/unit1/camera_data/image_BS2_9810_16_58_18.jpg,6,11
1428,../../../Scenario9/unit1/camera_data/image_BS2_14085_17_06_13.jpg,32,62
672,../../../Scenario9/unit1/camera_data/image_BS2_8197_16_55_19.jpg,8,2
2207,../../../Scenario9/unit1/camera_data/image_BS2_20293_17_17_43.jpg,5,10
2373,../../../Scenario9/unit1/camera_data/image_BS2_21267_17_19_32.jpg,28,55
4008,../../../Scenario9/unit1/camera_data/image_BS2_32989_17_41_15.jpg,25,49
3589,../../../Scenario9/unit1/camera_data/image_BS2_29843_17_35_25.jpg,32,62
188,../../../Scenario9/unit1/camera_data/image_BS2_4211_16_47_56.jpg,8,15
2158,../../../Scenario9/unit1/camera_data/image_BS2_19982_17_17_09.jpg,3,4
4461,../../../Scenario9/unit1/camera_data/image_BS2_36636_17_48_00.jpg,30,59
1478,../../../Scenario9/unit1/camera_data/image_BS2_14944_17_07_49.jpg,6,11
2247,../../../Scenario9/unit1/camera_data/image_BS2_20631_17_18_21.jpg,4,4
1803,../../../Scenario9/unit1/camera_data/image_BS2_17432_17_12_25.jpg,9,17
1513,../../../Scenario9/unit1/camera_data/image_BS2_15242_17_08_22.jpg,2,3
3740,../../../Scenario9/unit1/camera_data/image_BS2_30978_17_37_31.jpg,20,39
2612,../../../Scenario9/unit1/camera_data/image_BS2_23148_17_23_01.jpg,7,14
4359,../../../Scenario9/unit1/camera_data/image_BS2_35910_17_46_40.jpg,20,39
4112,../../../Scenario9/unit1/camera_data/image_BS2_33949_17_43_02.jpg,3,6
237,../../../Scenario9/unit1/camera_data/image_BS2_4503_16_48_28.jpg,14,26
4016,../../../Scenario9/unit1/camera_data/image_BS2_32997_17_41_16.jpg,31,61
3621,../../../Scenario9/unit1/camera_data/image_BS2_30109_17_35_55.jpg,26,52
2664,../../../Scenario9/unit1/camera_data/image_BS2_23457_17_23_35.jpg,15,29
3506,../../../Scenario9/unit1/camera_data/image_BS2_29507_17_34_48.jpg,3,4
2671,../../../Scenario9/unit1/camera_data/image_BS2_23464_17_23_36.jpg,22,42
2697,../../../Scenario9/unit1/camera_data/image_BS2_23699_17_24_02.jpg,7,13
2491,../../../Scenario9/unit1/camera_data/image_BS2_22248_17_21_21.jpg,12,23
1445,../../../Scenario9/unit1/camera_data/image_BS2_14674_17_07_19.jpg,13,26
1929,../../../Scenario9/unit1/camera_data/image_BS2_18385_17_14_11.jpg,9,17
3772,../../../Scenario9/unit1/camera_data/image_BS2_31280_17_38_05.jpg,12,23
4382,../../../Scenario9/unit1/camera_data/image_BS2_35933_17_46_42.jpg,32,62
3898,../../../Scenario9/unit1/camera_data/image_BS2_32245_17_39_52.jpg,9,17
2679,../../../Scenario9/unit1/camera_data/image_BS2_23472_17_23_37.jpg,28,55
4845,../../../Scenario9/unit1/camera_data/image_BS2_39459_17_53_14.jpg,2,2
419,../../../Scenario9/unit1/camera_data/image_BS2_5741_16_50_46.jpg,32,62
1703,../../../Scenario9/unit1/camera_data/image_BS2_16299_17_10_19.jpg,31,62
5555,../../../Scenario9/unit1/camera_data/image_BS2_45185_18_03_51.jpg,5,8
2419,../../../Scenario9/unit1/camera_data/image_BS2_21597_17_20_08.jpg,28,55
5017,../../../Scenario9/unit1/camera_data/image_BS2_40817_17_55_45.jpg,17,33
3778,../../../Scenario9/unit1/camera_data/image_BS2_31286_17_38_06.jpg,20,39
5242,../../../Scenario9/unit1/camera_data/image_BS2_42527_17_58_55.jpg,28,55
5316,../../../Scenario9/unit1/camera_data/image_BS2_43481_18_00_41.jpg,24,47
4234,../../../Scenario9/unit1/camera_data/image_BS2_34961_17_44_54.jpg,28,55
438,../../../Scenario9/unit1/camera_data/image_BS2_6061_16_51_21.jpg,19,37
4732,../../../Scenario9/unit1/camera_data/image_BS2_38601_17_51_39.jpg,17,33
1437,../../../Scenario9/unit1/camera_data/image_BS2_14666_17_07_18.jpg,6,11
3779,../../../Scenario9/unit1/camera_data/image_BS2_31287_17_38_06.jpg,22,42
5750,../../../Scenario9/unit1/camera_data/image_BS2_46331_18_05_58.jpg,28,54
5168,../../../Scenario9/unit1/camera_data/image_BS2_41971_17_57_53.jpg,32,62
535,../../../Scenario9/unit1/camera_data/image_BS2_6810_16_52_44.jpg,10,19
822,../../../Scenario9/unit1/camera_data/image_BS2_9142_16_57_04.jpg,7,13
1849,../../../Scenario9/unit1/camera_data/image_BS2_17738_17_12_59.jpg,20,39
1572,../../../Scenario9/unit1/camera_data/image_BS2_15552_17_08_56.jpg,15,29
4984,../../../Scenario9/unit1/camera_data/image_BS2_40584_17_55_19.jpg,23,44
3640,../../../Scenario9/unit1/camera_data/image_BS2_30381_17_36_25.jpg,4,6
1418,../../../Scenario9/unit1/camera_data/image_BS2_14075_17_06_12.jpg,29,57
1564,../../../Scenario9/unit1/camera_data/image_BS2_15544_17_08_55.jpg,7,14
176,../../../Scenario9/unit1/camera_data/image_BS2_3930_16_47_24.jpg,26,51
5526,../../../Scenario9/unit1/camera_data/image_BS2_44917_18_03_21.jpg,17,32
1996,../../../Scenario9/unit1/camera_data/image_BS2_18710_17_14_47.jpg,32,62
5234,../../../Scenario9/unit1/camera_data/image_BS2_42519_17_58_54.jpg,23,45
4949,../../../Scenario9/unit1/camera_data/image_BS2_40327_17_54_51.jpg,27,54
5388,../../../Scenario9/unit1/camera_data/image_BS2_44042_18_01_44.jpg,4,6
1543,../../../Scenario9/unit1/camera_data/image_BS2_15272_17_08_25.jpg,29,58
2622,../../../Scenario9/unit1/camera_data/image_BS2_23158_17_23_02.jpg,20,39
1434,../../../Scenario9/unit1/camera_data/image_BS2_14663_17_07_17.jpg,3,5
3882,../../../Scenario9/unit1/camera_data/image_BS2_31972_17_39_22.jpg,32,63
3571,../../../Scenario9/unit1/camera_data/image_BS2_29825_17_35_23.jpg,20,39
1647,../../../Scenario9/unit1/camera_data/image_BS2_15958_17_09_41.jpg,29,57
631,../../../Scenario9/unit1/camera_data/image_BS2_7478_16_53_59.jpg,2,2
910,../../../Scenario9/unit1/camera_data/image_BS2_9494_16_57_43.jpg,31,62
3274,../../../Scenario9/unit1/camera_data/image_BS2_27916_17_31_51.jpg,8,2
1926,../../../Scenario9/unit1/camera_data/image_BS2_18382_17_14_11.jpg,7,13
