index,unit1_rgb,unit2_pos,unit1_beam_32,unit1_beam_64
4017,../../../Scenario9/unit1/camera_data/image_BS2_32998_17_41_16.jpg,"[0.3863619375016587, 0.6012974050984324]",31,62
5745,../../../Scenario9/unit1/camera_data/image_BS2_46326_18_05_58.jpg,"[0.365207803851898, 0.3008982036742363]",22,44
2040,../../../Scenario9/unit1/camera_data/image_BS2_19054_17_15_26.jpg,"[0.5132867394267795, 0.8208582834289936]",31,62
1811,../../../Scenario9/unit1/camera_data/image_BS2_17440_17_12_26.jpg,"[0.7088129765234992, 0.5863273453266847]",19,37
2108,../../../Scenario9/unit1/camera_data/image_BS2_19641_17_16_31.jpg,"[0.580580056804301, 0.8642714571287156]",7,14
5303,../../../Scenario9/unit1/camera_data/image_BS2_43468_18_00_40.jpg,"[0.40923531170505834, 0.5738522953868888]",9,17
2754,../../../Scenario9/unit1/camera_data/image_BS2_24004_17_24_36.jpg,"[0.5213596950162633, 0.8238522954400731]",24,46
922,../../../Scenario9/unit1/camera_data/image_BS2_9810_16_58_18.jpg,"[0.9322955598761951, 0.5189620758928891]",6,11
1428,../../../Scenario9/unit1/camera_data/image_BS2_14085_17_06_13.jpg,"[0.61128345043979, 0.6556886227678668]",32,62
672,../../../Scenario9/unit1/camera_data/image_BS2_8197_16_55_19.jpg,"[0.7612124383331123, 0.5973053892254847]",8,2
2207,../../../Scenario9/unit1/camera_data/image_BS2_20293_17_17_43.jpg,"[0.6401741665410913, 0.8283433133503237]",5,10
2373,../../../Scenario9/unit1/camera_data/image_BS2_21267_17_19_32.jpg,"[0.46959560472484074, 0.7370259481115419]",28,55
4008,../../../Scenario9/unit1/camera_data/image_BS2_32989_17_41_15.jpg,"[0.46152264912207874, 0.596307385292704]",25,49
3589,../../../Scenario9/unit1/camera_data/image_BS2_29843_17_35_25.jpg,"[0.37662580355483233, 0.7490019960140349]",32,62
188,../../../Scenario9/unit1/camera_data/image_BS2_4211_16_47_56.jpg,"[0.8435864852661966, 0.5479041916454287]",8,15
2158,../../../Scenario9/unit1/camera_data/image_BS2_19982_17_17_09.jpg,"[0.7058416803720793, 0.7470059880066486]",3,4
4461,../../../Scenario9/unit1/camera_data/image_BS2_36636_17_48_00.jpg,"[0.3177231275192508, 0.23602794414330489]",30,59
1478,../../../Scenario9/unit1/camera_data/image_BS2_14944_17_07_49.jpg,"[0.8653199282378515, 0.5898203593041546]",6,11
2247,../../../Scenario9/unit1/camera_data/image_BS2_20631_17_18_21.jpg,"[0.6593100612968006, 0.8468063872413663]",4,4
1803,../../../Scenario9/unit1/camera_data/image_BS2_17432_17_12_25.jpg,"[0.7794326506157058, 0.582335329311912]",9,17
1513,../../../Scenario9/unit1/camera_data/image_BS2_15242_17_08_22.jpg,"[0.9179249514073281, 0.6911177645089557]",2,3
3740,../../../Scenario9/unit1/camera_data/image_BS2_30978_17_37_31.jpg,"[0.3792981013525615, 0.8632734531250223]",20,39
2612,../../../Scenario9/unit1/camera_data/image_BS2_23148_17_23_01.jpg,"[0.7789467782876388, 0.7350299401041555]",7,14
4359,../../../Scenario9/unit1/camera_data/image_BS2_35910_17_46_40.jpg,"[0.43063238152549166, 0.4426147704258549]",20,39
4112,../../../Scenario9/unit1/camera_data/image_BS2_33949_17_43_02.jpg,"[0.6189639706950342, 0.4471057884070179]",3,6
237,../../../Scenario9/unit1/camera_data/image_BS2_4503_16_48_28.jpg,"[0.7146247570615372, 0.5863273453266847]",14,26
4016,../../../Scenario9/unit1/camera_data/image_BS2_32997_17_41_16.jpg,"[0.3937060846189594, 0.602295409173038]",31,61
3621,../../../Scenario9/unit1/camera_data/image_BS2_30109_17_35_55.jpg,"[0.3737853191814924, 0.6826347305839324]",26,52
2664,../../../Scenario9/unit1/camera_data/image_BS2_23457_17_23_35.jpg,"[0.6433510240656528, 0.7005988024376721]",15,29
3506,../../../Scenario9/unit1/camera_data/image_BS2_29507_17_34_48.jpg,"[0.5979593362221188, 0.8517964071889196]",3,4
2671,../../../Scenario9/unit1/camera_data/image_BS2_23464_17_23_36.jpg,"[0.5969875915659849, 0.7060878243516159]",22,42
2697,../../../Scenario9/unit1/camera_data/image_BS2_23699_17_24_02.jpg,"[0.6706719988034386, 0.5828343313492148]",7,13
2491,../../../Scenario9/unit1/camera_data/image_BS2_22248_17_21_21.jpg,"[0.25095305725404893, 0.5114770459006466]",12,23
1445,../../../Scenario9/unit1/camera_data/image_BS2_14674_17_07_19.jpg,"[0.8245253401055491, 0.6387225549178203]",13,26
1929,../../../Scenario9/unit1/camera_data/image_BS2_18385_17_14_11.jpg,"[0.7183622365092275, 0.5833333333156052]",9,17
3772,../../../Scenario9/unit1/camera_data/image_BS2_31280_17_38_05.jpg,"[0.4356966661660247, 0.6881237524978762]",12,23
4382,../../../Scenario9/unit1/camera_data/image_BS2_35933_17_46_42.jpg,"[0.30458588727595576, 0.4291417164823658]",32,62
3898,../../../Scenario9/unit1/camera_data/image_BS2_32245_17_39_52.jpg,"[0.47942517566549436, 0.7799401198448733]",9,17
2679,../../../Scenario9/unit1/camera_data/image_BS2_23472_17_23_37.jpg,"[0.552137838233536, 0.6871257485650955]",28,55
4845,../../../Scenario9/unit1/camera_data/image_BS2_39459_17_53_14.jpg,"[0.6638324114129703, 0.4406187625602935]",2,2
419,../../../Scenario9/unit1/camera_data/image_BS2_5741_16_50_46.jpg,"[0.548325609204062, 0.6497005987457077]",32,62
1703,../../../Scenario9/unit1/camera_data/image_BS2_16299_17_10_19.jpg,"[0.6327926446395379, 0.7694610778415513]",31,62
5555,../../../Scenario9/unit1/camera_data/image_BS2_45185_18_03_51.jpg,"[0.5654058902681891, 0.20009980043582554]",5,8
2419,../../../Scenario9/unit1/camera_data/image_BS2_21597_17_20_08.jpg,"[0.33454178501393983, 0.7629740519948268]",28,55
5017,../../../Scenario9/unit1/camera_data/image_BS2_40817_17_55_45.jpg,"[0.4446853042286243, 0.5074850299567863]",17,33
3778,../../../Scenario9/unit1/camera_data/image_BS2_31286_17_38_06.jpg,"[0.3823254597135559, 0.698103792392983]",20,39
5242,../../../Scenario9/unit1/camera_data/image_BS2_42527_17_58_55.jpg,"[0.18289355658025697, 0.5583832335069259]",28,55
5316,../../../Scenario9/unit1/camera_data/image_BS2_43481_18_00_41.jpg,"[0.2877111675849704, 0.6177644711239135]",24,47
4234,../../../Scenario9/unit1/camera_data/image_BS2_34961_17_44_54.jpg,"[0.3286552548941182, 0.620758482993168]",28,55
438,../../../Scenario9/unit1/camera_data/image_BS2_6061_16_51_21.jpg,"[0.6844259231528805, 0.5174650698518931]",19,37
4732,../../../Scenario9/unit1/camera_data/image_BS2_38601_17_51_39.jpg,"[0.48381671400358417, 0.3547904192354553]",17,33
1437,../../../Scenario9/unit1/camera_data/image_BS2_14666_17_07_18.jpg,"[0.8830355808068909, 0.6217564870677738]",6,11
3779,../../../Scenario9/unit1/camera_data/image_BS2_31287_17_38_06.jpg,"[0.3735050082265671, 0.6996007984339789]",22,42
5750,../../../Scenario9/unit1/camera_data/image_BS2_46331_18_05_58.jpg,"[0.32403946778412124, 0.32335329343822655]",28,54
5168,../../../Scenario9/unit1/camera_data/image_BS2_41971_17_57_53.jpg,"[0.12941022574847372, 0.8792415169004633]",32,62
535,../../../Scenario9/unit1/camera_data/image_BS2_6810_16_52_44.jpg,"[0.733517715646574, 0.6541916167977831]",10,19
822,../../../Scenario9/unit1/camera_data/image_BS2_9142_16_57_04.jpg,"[0.5834205411909192, 0.690119760576175]",7,13
1849,../../../Scenario9/unit1/camera_data/image_BS2_17738_17_12_59.jpg,"[0.6425287785863643, 0.6946107784864256]",20,39
1572,../../../Scenario9/unit1/camera_data/image_BS2_15552_17_08_56.jpg,"[0.7978957990689719, 0.6831337325503228]",15,29
4984,../../../Scenario9/unit1/camera_data/image_BS2_40584_17_55_19.jpg,"[0.4692031693773228, 0.5019960080428426]",23,44
3640,../../../Scenario9/unit1/camera_data/image_BS2_30381_17_36_25.jpg,"[0.5083719539498136, 0.7420159680590952]",4,6
1418,../../../Scenario9/unit1/camera_data/image_BS2_14075_17_06_12.jpg,"[0.6684108237387146, 0.6711576846478297]",29,57
1564,../../../Scenario9/unit1/camera_data/image_BS2_15544_17_08_55.jpg,"[0.856779787705788, 0.673652694550694]",7,14
176,../../../Scenario9/unit1/camera_data/image_BS2_3930_16_47_24.jpg,"[0.6270369262977962, 0.6247504990788532]",26,51
5526,../../../Scenario9/unit1/camera_data/image_BS2_44917_18_03_21.jpg,"[0.4178502018189054, 0.27944111777211433]",17,32
1996,../../../Scenario9/unit1/camera_data/image_BS2_18710_17_14_47.jpg,"[0.46060696666224116, 0.6776447105654666]",32,62
5234,../../../Scenario9/unit1/camera_data/image_BS2_42519_17_58_54.jpg,"[0.21750261623904713, 0.49001996014034943]",23,45
4949,../../../Scenario9/unit1/camera_data/image_BS2_40327_17_54_51.jpg,"[0.42952982507799964, 0.5314371257617725]",27,54
5388,../../../Scenario9/unit1/camera_data/image_BS2_44042_18_01_44.jpg,"[0.37073927343501073, 0.5189620758928891]",4,6
1543,../../../Scenario9/unit1/camera_data/image_BS2_15272_17_08_25.jpg,"[0.6806510689209375, 0.7410179640554021]",29,58
2622,../../../Scenario9/unit1/camera_data/image_BS2_23158_17_23_02.jpg,"[0.6978247869656136, 0.7385229540816254]",20,39
1434,../../../Scenario9/unit1/camera_data/image_BS2_14663_17_07_17.jpg,"[0.9036290925335229, 0.6152694610792243]",3,5
3882,../../../Scenario9/unit1/camera_data/image_BS2_31972_17_39_22.jpg,"[0.30140902975139416, 0.7954091816539238]",32,63
3571,../../../Scenario9/unit1/camera_data/image_BS2_29825_17_35_23.jpg,"[0.4902078038502382, 0.7435129741000912]",20,39
1647,../../../Scenario9/unit1/camera_data/image_BS2_15958_17_09_41.jpg,"[0.6968530423094796, 0.6526946107567873]",29,57
631,../../../Scenario9/unit1/camera_data/image_BS2_7478_16_53_59.jpg,"[0.8168261324515396, 0.7295409181902117]",2,2
910,../../../Scenario9/unit1/camera_data/image_BS2_9494_16_57_43.jpg,"[0.3793915383463887, 0.8383233532454305]",31,62
3274,../../../Scenario9/unit1/camera_data/image_BS2_27916_17_31_51.jpg,"[0.6503587980184536, 0.6087824351615875]",8,2
1926,../../../Scenario9/unit1/camera_data/image_BS2_18382_17_14_11.jpg,"[0.7422447301530137, 0.5713572854840245]",7,13
5433,../../../Scenario9/unit1/camera_data/image_BS2_44337_18_02_16.jpg,"[0.4341829869855275, 0.49800399209898233]",2,4
5412,../../../Scenario9/unit1/camera_data/image_BS2_44066_18_01_46.jpg,"[0.21682986993660391, 0.5628742515590013]",25,48
4698,../../../Scenario9/unit1/camera_data/image_BS2_38285_17_51_04.jpg,"[0.4462924203896705, 0.33632734534441283]",26,52
5650,../../../Scenario9/unit1/camera_data/image_BS2_45760_18_04_55.jpg,"[0.45216026311072666, 0.27544910175734166]",14,26
5019,../../../Scenario9/unit1/camera_data/image_BS2_40819_17_55_45.jpg,"[0.42786664673393526, 0.5109780439342562]",20,39
4647,../../../Scenario9/unit1/camera_data/image_BS2_37957_17_50_27.jpg,"[0.5053819703996283, 0.4231536926020317]",24,47
2566,../../../Scenario9/unit1/camera_data/image_BS2_22866_17_22_29.jpg,"[0.2598856331336304, 0.5813373253791313]",2,2
4327,../../../Scenario9/unit1/camera_data/image_BS2_35598_17_46_05.jpg,"[0.37464493944503363, 0.5933133732816245]",29,58
620,../../../Scenario9/unit1/camera_data/image_BS2_7187_16_53_26.jpg,"[0.5901106293912639, 0.644211576831764]",30,60
4742,../../../Scenario9/unit1/camera_data/image_BS2_38611_17_51_40.jpg,"[0.4139445358088825, 0.36377245512686895]",25,49
217,../../../Scenario9/unit1/camera_data/image_BS2_4240_16_47_59.jpg,"[0.5728434743527606, 0.5783433133680518]",30,60
4501,../../../Scenario9/unit1/camera_data/image_BS2_36933_17_48_33.jpg,"[0.31955449245220413, 0.3612774450821798]",29,57
5111,../../../Scenario9/unit1/camera_data/image_BS2_41671_17_57_20.jpg,"[0.1919382568391529, 0.787425149695291]",27,54
4127,../../../Scenario9/unit1/camera_data/image_BS2_33964_17_43_03.jpg,"[0.5242562415858996, 0.4550898203656508]",15,28
2237,../../../Scenario9/unit1/camera_data/image_BS2_20323_17_17_47.jpg,"[0.43631335027217155, 0.84131736525651]",30,60
5128,../../../Scenario9/unit1/camera_data/image_BS2_41931_17_57_49.jpg,"[0.3387277619921662, 0.7225548903061845]",2,4
5961,../../../Scenario9/unit1/camera_data/image_BS2_47762_18_08_37.jpg,"[0.3098183584920996, 0.06387225552723824]",32,62
5917,../../../Scenario9/unit1/camera_data/image_BS2_47468_18_08_05.jpg,"[0.31488264314591086, 0.20309381230508014]",30,59
2994,../../../Scenario9/unit1/camera_data/image_BS2_26048_17_28_23.jpg,"[0.7243235162108327, 0.6966067864228994]",2,2
2488,../../../Scenario9/unit1/camera_data/image_BS2_22245_17_21_20.jpg,"[0.269902078035382, 0.5164670658481999]",9,17
461,../../../Scenario9/unit1/camera_data/image_BS2_6084_16_51_24.jpg,"[0.547522051123539, 0.5254491018814385]",32,63
4881,../../../Scenario9/unit1/camera_data/image_BS2_40034_17_54_18.jpg,"[0.6383241142093724, 0.45309381242917696]",2,4
2008,../../../Scenario9/unit1/camera_data/image_BS2_19022_17_15_22.jpg,"[0.7364516370137412, 0.8278443113839333]",4,7
3466,../../../Scenario9/unit1/camera_data/image_BS2_29159_17_34_09.jpg,"[0.5096987591559345, 0.82285429143638]",6,11
268,../../../Scenario9/unit1/camera_data/image_BS2_4782_16_48_59.jpg,"[0.7948497533224903, 0.6536926148313928]",7,13
4277,../../../Scenario9/unit1/camera_data/image_BS2_35258_17_45_27.jpg,"[0.3364852743262076, 0.5923153692070189]",25,48
1522,../../../Scenario9/unit1/camera_data/image_BS2_15251_17_08_23.jpg,"[0.8485947077237116, 0.7090818363626954]",9,16
3668,../../../Scenario9/unit1/camera_data/image_BS2_30409_17_36_28.jpg,"[0.3031469576905203, 0.7769461078337938]",30,59
818,../../../Scenario9/unit1/camera_data/image_BS2_9138_16_57_03.jpg,"[0.6054529825029866, 0.6861277445614024]",4,7
4050,../../../Scenario9/unit1/camera_data/image_BS2_33300_17_41_49.jpg,"[0.32110554641695405, 0.7450099800701747]",28,55
5795,../../../Scenario9/unit1/camera_data/image_BS2_46630_18_06_31.jpg,"[0.3152563910946633, 0.13323353296842025]",31,61
2901,../../../Scenario9/unit1/camera_data/image_BS2_25169_17_26_45.jpg,"[0.6605060547115634, 0.7939121756838403]",31,62
3214,../../../Scenario9/unit1/camera_data/image_BS2_27271_17_30_39.jpg,"[0.33768126775424867, 0.8667664671024922]",26,51
3660,../../../Scenario9/unit1/camera_data/image_BS2_30401_17_36_27.jpg,"[0.3523134997792755, 0.7774451098001842]",25,48
5271,../../../Scenario9/unit1/camera_data/image_BS2_43213_18_00_11.jpg,"[0.3498841381389407, 0.5818363273455217]",15,29
1292,../../../Scenario9/unit1/camera_data/image_BS2_13227_17_04_38.jpg,"[0.8165271340978488, 0.7140718563811612]",6,10
2,../../../Scenario9/unit1/camera_data/image_BS2_2681_16_45_05.jpg,"[0.9614292121348906, 0.6846307385204063]",2,2
3112,../../../Scenario9/unit1/camera_data/image_BS2_26674_17_29_33.jpg,"[0.5352257437582979, 0.8133732534367512]",19,36
1753,../../../Scenario9/unit1/camera_data/image_BS2_17074_17_11_46.jpg,"[0.7151853789713877, 0.710079840437301]",7,10
3226,../../../Scenario9/unit1/camera_data/image_BS2_27283_17_30_40.jpg,"[0.27842353116868007, 0.8637724551623251]",32,62
4006,../../../Scenario9/unit1/camera_data/image_BS2_32987_17_41_15.jpg,"[0.4803782329228628, 0.5933133732816245]",23,44
4167,../../../Scenario9/unit1/camera_data/image_BS2_34637_17_44_18.jpg,"[0.5501009119407191, 0.6482035929174491]",9,17
1104,../../../Scenario9/unit1/camera_data/image_BS2_11114_17_00_43.jpg,"[0.601080131550384, 0.7639720558566951]",4,8
562,../../../Scenario9/unit1/camera_data/image_BS2_6837_16_52_47.jpg,"[0.6096202720824475, 0.620758482993168]",29,57
4273,../../../Scenario9/unit1/camera_data/image_BS2_35254_17_45_27.jpg,"[0.3616011361955658, 0.5863273453266847]",21,41
3342,../../../Scenario9/unit1/camera_data/image_BS2_28257_17_32_29.jpg,"[0.5087083271010352, 0.6776447105654666]",15,29
881,../../../Scenario9/unit1/camera_data/image_BS2_9465_16_57_40.jpg,"[0.5321983854105817, 0.87075848297544]",12,23
1788,../../../Scenario9/unit1/camera_data/image_BS2_17109_17_11_49.jpg,"[0.5019995515019251, 0.6846307385204063]",32,62
1009,../../../Scenario9/unit1/camera_data/image_BS2_10457_16_59_30.jpg,"[0.8083981163120687, 0.5803393214463506]",2,3
5660,../../../Scenario9/unit1/camera_data/image_BS2_45770_18_04_56.jpg,"[0.3714493945217066, 0.2979041916631568]",25,49
5553,../../../Scenario9/unit1/camera_data/image_BS2_45183_18_03_50.jpg,"[0.581420989682355, 0.192614770443583]",4,6
1427,../../../Scenario9/unit1/camera_data/image_BS2_14084_17_06_13.jpg,"[0.6161234863216942, 0.658183632670731]",32,63
1121,../../../Scenario9/unit1/camera_data/image_BS2_11131_17_00_45.jpg,"[0.47834130661676777, 0.787425149695291]",20,39
2167,../../../Scenario9/unit1/camera_data/image_BS2_19991_17_17_10.jpg,"[0.6364179996946355, 0.7604790419501377]",11,22
2633,../../../Scenario9/unit1/camera_data/image_BS2_23169_17_23_03.jpg,"[0.6146845567362588, 0.7390219561898406]",30,59
1196,../../../Scenario9/unit1/camera_data/image_BS2_12165_17_02_40.jpg,"[0.6082374046933084, 0.7869261477289006]",13,26
2462,../../../Scenario9/unit1/camera_data/image_BS2_21906_17_20_43.jpg,"[0.1838653012363909, 0.7749500998264075]",29,57
3040,../../../Scenario9/unit1/camera_data/image_BS2_26094_17_28_28.jpg,"[0.4980378232956058, 0.7485029940476445]",30,59
4412,../../../Scenario9/unit1/camera_data/image_BS2_36332_17_47_26.jpg,"[0.40084467034984017, 0.371257485048199]",27,54
1331,../../../Scenario9/unit1/camera_data/image_BS2_13266_17_04_42.jpg,"[0.6203842128817041, 0.719560878295105]",32,63
3074,../../../Scenario9/unit1/camera_data/image_BS2_26409_17_29_03.jpg,"[0.5716474809379978, 0.6936127744118199]",21,41
4595,../../../Scenario9/unit1/camera_data/image_BS2_37684_17_49_57.jpg,"[0.7112610255625994, 0.3118762475021238]",6,10
5221,../../../Scenario9/unit1/camera_data/image_BS2_42506_17_58_53.jpg,"[0.3047914486490974, 0.4855289421591864]",10,20
5558,../../../Scenario9/unit1/camera_data/image_BS2_45188_18_03_51.jpg,"[0.5439901330489904, 0.20009980043582554]",7,14
1421,../../../Scenario9/unit1/camera_data/image_BS2_14078_17_06_12.jpg,"[0.6489759306293146, 0.6671656687039694]",30,59
3951,../../../Scenario9/unit1/camera_data/image_BS2_32635_17_40_35.jpg,"[0.5232471221322348, 0.7544910179279787]",14,28
2180,../../../Scenario9/unit1/camera_data/image_BS2_20004_17_17_11.jpg,"[0.5357303034851303, 0.7704590818452445]",24,47
5174,../../../Scenario9/unit1/camera_data/image_BS2_42222_17_58_21.jpg,"[0.43706084616967655, 0.5713572854840245]",4,7
1722,../../../Scenario9/unit1/camera_data/image_BS2_16784_17_11_13.jpg,"[0.7257063836132499, 0.8762475050312086]",17,33
1232,../../../Scenario9/unit1/camera_data/image_BS2_12504_17_03_17.jpg,"[0.8174988787539827, 0.576347305431578]",6,11
397,../../../Scenario9/unit1/camera_data/image_BS2_5719_16_50_43.jpg,"[0.6775302735793941, 0.6891217565015694]",19,36
5963,../../../Scenario9/unit1/camera_data/image_BS2_47764_18_08_37.jpg,"[0.29727911496946413, 0.06586826346371213]",32,62
2473,../../../Scenario9/unit1/camera_data/image_BS2_22230_17_21_19.jpg,"[0.361432949619955, 0.5109780439342562]",8,15
5280,../../../Scenario9/unit1/camera_data/image_BS2_43222_18_00_12.jpg,"[0.28262819554567187, 0.602295409173038]",24,48
4032,../../../Scenario9/unit1/camera_data/image_BS2_33282_17_41_47.jpg,"[0.46942741814922995, 0.7345309382086775]",10,19
1536,../../../Scenario9/unit1/camera_data/image_BS2_15265_17_08_24.jpg,"[0.7365637613930556, 0.7340319362422872]",24,47
3067,../../../Scenario9/unit1/camera_data/image_BS2_26402_17_29_03.jpg,"[0.6229256989013534, 0.6881237524978762]",15,26
5013,../../../Scenario9/unit1/camera_data/image_BS2_40813_17_55_45.jpg,"[0.47815443264239155, 0.5039920159793164]",12,22
1960,../../../Scenario9/unit1/camera_data/image_BS2_18674_17_14_43.jpg,"[0.7211466586862711, 0.6467065868764531]",2,2
614,../../../Scenario9/unit1/camera_data/image_BS2_7181_16_53_26.jpg,"[0.6180296008364311, 0.6576846307752531]",28,55
291,../../../Scenario9/unit1/camera_data/image_BS2_4805_16_49_02.jpg,"[0.5889706981595192, 0.6516966068240065]",31,62
3489,../../../Scenario9/unit1/camera_data/image_BS2_29182_17_34_12.jpg,"[0.3349715951589886, 0.8443113772675895]",27,54
991,../../../Scenario9/unit1/camera_data/image_BS2_10148_16_58_56.jpg,"[0.6458738226865366, 0.48303393218540974]",24,47
2290,../../../Scenario9/unit1/camera_data/image_BS2_20674_17_18_26.jpg,"[0.4341456122012748, 0.8602794411139428]",30,60
4769,../../../Scenario9/unit1/camera_data/image_BS2_38876_17_52_09.jpg,"[0.5165757213306555, 0.3088822354910443]",8,16
5955,../../../Scenario9/unit1/camera_data/image_BS2_47756_18_08_37.jpg,"[0.35179025265367764, 0.0528942116284383]",28,55
2536,../../../Scenario9/unit1/camera_data/image_BS2_22572_17_21_57.jpg,"[0.25356929286875995, 0.5074850299567863]",11,22
651,../../../Scenario9/unit1/camera_data/image_BS2_7498_16_54_01.jpg,"[0.6869487217737643, 0.718063872254109]",19,37
1560,../../../Scenario9/unit1/camera_data/image_BS2_15540_17_08_55.jpg,"[0.8846053221704062, 0.6726546906179133]",4,6
488,../../../Scenario9/unit1/camera_data/image_BS2_6404_16_51_59.jpg,"[0.7071684855649221, 0.6287425150227134]",17,33
5692,../../../Scenario9/unit1/camera_data/image_BS2_46039_18_05_26.jpg,"[0.3637314994689317, 0.33632734534441283]",15,28
1773,../../../Scenario9/unit1/camera_data/image_BS2_17094_17_11_48.jpg,"[0.5793280011932419, 0.7075848303926119]",25,49
1679,../../../Scenario9/unit1/camera_data/image_BS2_16275_17_10_17.jpg,"[0.8035954552276955, 0.7909181636727608]",15,29
346,../../../Scenario9/unit1/camera_data/image_BS2_5369_16_50_04.jpg,"[0.6948348034021501, 0.5658682634991684]",13,26
1314,../../../Scenario9/unit1/camera_data/image_BS2_13249_17_04_40.jpg,"[0.7182501121166348, 0.7125748503401652]",21,42
2430,../../../Scenario9/unit1/camera_data/image_BS2_21874_17_20_39.jpg,"[0.42896920316814907, 0.782934131714128]",2,2
3694,../../../Scenario9/unit1/camera_data/image_BS2_30690_17_36_59.jpg,"[0.40121841829859267, 0.901197604839888]",15,29
853,../../../Scenario9/unit1/camera_data/image_BS2_9173_16_57_07.jpg,"[0.4189714456651629, 0.6976047904265926]",29,58
3143,../../../Scenario9/unit1/camera_data/image_BS2_26949_17_30_03.jpg,"[0.5433734489428435, 0.6656686627338859]",4,6
93,../../../Scenario9/unit1/camera_data/image_BS2_3299_16_46_14.jpg,"[0.6799035730234325, 0.5444111776679588]",9,17
3726,../../../Scenario9/unit1/camera_data/image_BS2_30964_17_37_30.jpg,"[0.49338466138807796, 0.8478043912450594]",4,8
3974,../../../Scenario9/unit1/camera_data/image_BS2_32658_17_40_38.jpg,"[0.39542532515932005, 0.7619760479202212]",30,59
5313,../../../Scenario9/unit1/camera_data/image_BS2_43478_18_00_41.jpg,"[0.31450889519715836, 0.6047904192177272]",22,42
795,../../../Scenario9/unit1/camera_data/image_BS2_8807_16_56_26.jpg,"[0.4509642696959638, 0.8058882235863335]",28,54
5863,../../../Scenario9/unit1/camera_data/image_BS2_47168_18_07_31.jpg,"[0.43463148452934175, 0.192614770443583]",18,34
4409,../../../Scenario9/unit1/camera_data/image_BS2_36329_17_47_26.jpg,"[0.42345642098380176, 0.3657684630633428]",27,52
2459,../../../Scenario9/unit1/camera_data/image_BS2_21903_17_20_42.jpg,"[0.20440275078000475, 0.7754491017927979]",28,54
5484,../../../Scenario9/unit1/camera_data/image_BS2_44644_18_02_51.jpg,"[0.36083495289929535, 0.3038922155434909]",11,22
2839,../../../Scenario9/unit1/camera_data/image_BS2_24850_17_26_10.jpg,"[0.26678128270711676, 0.7285429141865186]",22,44
703,../../../Scenario9/unit1/camera_data/image_BS2_8228_16_55_22.jpg,"[0.5790850650358474, 0.6092814371988903]",28,55
1775,../../../Scenario9/unit1/camera_data/image_BS2_17096_17_11_48.jpg,"[0.5678165645097585, 0.7050898204897476]",27,54
4660,../../../Scenario9/unit1/camera_data/image_BS2_37970_17_50_29.jpg,"[0.43496785768056334, 0.4326347306016606]",32,62
4229,../../../Scenario9/unit1/camera_data/image_BS2_34956_17_44_54.jpg,"[0.3624794438578725, 0.6157684630456147]",25,49
2383,../../../Scenario9/unit1/camera_data/image_BS2_21277_17_19_33.jpg,"[0.4191583196129828, 0.7425149701673105]",32,62
3533,../../../Scenario9/unit1/camera_data/image_BS2_29534_17_34_51.jpg,"[0.4088055015732877, 0.8972055889669402]",28,55
3245,../../../Scenario9/unit1/camera_data/image_BS2_27619_17_31_18.jpg,"[0.5852892809081253, 0.6182634730903038]",14,26
4555,../../../Scenario9/unit1/camera_data/image_BS2_37417_17_49_27.jpg,"[0.805576319324216, 0.3488023952132963]",3,6
5039,../../../Scenario9/unit1/camera_data/image_BS2_41340_17_56_43.jpg,"[0.5380101659486197, 0.4915169660395205]",8,2
1526,../../../Scenario9/unit1/camera_data/image_BS2_15255_17_08_23.jpg,"[0.8170503812234466, 0.7205588822278857]",13,24
3465,../../../Scenario9/unit1/camera_data/image_BS2_29158_17_34_09.jpg,"[0.516949469279408, 0.821357285395384]",4,7
2542,../../../Scenario9/unit1/camera_data/image_BS2_22578_17_21_57.jpg,"[0.20600986694105097, 0.5094810378932602]",19,46
3487,../../../Scenario9/unit1/camera_data/image_BS2_29180_17_34_11.jpg,"[0.3491179548559485, 0.8423153693311156]",26,51
5736,../../../Scenario9/unit1/camera_data/image_BS2_46317_18_05_57.jpg,"[0.41955075497377886, 0.29241516974921306]",14,26
431,../../../Scenario9/unit1/camera_data/image_BS2_6054_16_51_20.jpg,"[0.7456271490507169, 0.5084830339604794]",9,17
5952,../../../Scenario9/unit1/camera_data/image_BS2_47753_18_08_36.jpg,"[0.37430856629381204, 0.04640718571080138]",26,52
5432,../../../Scenario9/unit1/camera_data/image_BS2_44336_18_02_16.jpg,"[0.440854387800385, 0.4950099800879028]",2,2
3188,../../../Scenario9/unit1/camera_data/image_BS2_27245_17_30_36.jpg,"[0.5121654955938002, 0.856786427136473]",4,6
2275,../../../Scenario9/unit1/camera_data/image_BS2_20659_17_18_24.jpg,"[0.5054193451971591, 0.8607784430803332]",20,40
3850,../../../Scenario9/unit1/camera_data/image_BS2_31940_17_39_18.jpg,"[0.5257512333676314, 0.7629740519948268]",6,11
3970,../../../Scenario9/unit1/camera_data/image_BS2_32654_17_40_38.jpg,"[0.4096838092355944, 0.7599800399837473]",28,55
4758,../../../Scenario9/unit1/camera_data/image_BS2_38865_17_52_08.jpg,"[0.5895873822656661, 0.27944111777211433]",8,2
5658,../../../Scenario9/unit1/camera_data/image_BS2_45768_18_04_56.jpg,"[0.3883801764089883, 0.29041916167091425]",23,45
1740,../../../Scenario9/unit1/camera_data/image_BS2_16802_17_11_15.jpg,"[0.5746374644881831, 0.8478043912450594]",32,62
