index,unit1_rgb,unit1_pwr_60ghz,unit1_loc,unit2_loc,,unit1_beam_index,seq_index,time_stamp[UTC],unit2_direction,unit2_num_sat,unit2_sat_used,unit2_fix_type,unit2_DGPS,unit2_PDOP,unit2_HDOP
1060,./unit1/camera_data/image_BS1_4344_03_29_13.jpg,./unit1/mmWave_data/mmWave_power_1139.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1139.txt,,33,13,['03-29-13-710'],0,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
1061,./unit1/camera_data/image_BS1_4345_03_29_13.jpg,./unit1/mmWave_data/mmWave_power_1140.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1140.txt,,34,13,['03-29-13-852'],0,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
1062,./unit1/camera_data/image_BS1_4346_03_29_14.jpg,./unit1/mmWave_data/mmWave_power_1141.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1141.txt,,34,13,['03-29-14-0'],0,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.6
1063,./unit1/camera_data/image_BS1_4347_03_29_14.jpg,./unit1/mmWave_data/mmWave_power_1142.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1142.txt,,34,13,['03-29-14-125'],0,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.6
1064,./unit1/camera_data/image_BS1_4348_03_29_14.jpg,./unit1/mmWave_data/mmWave_power_1143.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1143.txt,,37,13,['03-29-14-250'],0,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.7
1065,./unit1/camera_data/image_BS1_4349_03_29_14.jpg,./unit1/mmWave_data/mmWave_power_1144.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1144.txt,,37,13,['03-29-14-375'],0,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.7
1066,./unit1/camera_data/image_BS1_4350_03_29_14.jpg,./unit1/mmWave_data/mmWave_power_1145.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1145.txt,,39,13,['03-29-14-500'],0,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.6
1067,./unit1/camera_data/image_BS1_4351_03_29_14.jpg,./unit1/mmWave_data/mmWave_power_1146.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1146.txt,,39,13,['03-29-14-625'],0,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.6
1068,./unit1/camera_data/image_BS1_4352_03_29_14.jpg,./unit1/mmWave_data/mmWave_power_1147.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1147.txt,,39,13,['03-29-14-750'],0,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.6
1069,./unit1/camera_data/image_BS1_4353_03_29_14.jpg,./unit1/mmWave_data/mmWave_power_1148.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1148.txt,,40,13,['03-29-14-875'],0,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.6
1070,./unit1/camera_data/image_BS1_4354_03_29_15.jpg,./unit1/mmWave_data/mmWave_power_1149.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1149.txt,,43,13,['03-29-15-0'],0,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.6
1071,./unit1/camera_data/image_BS1_4355_03_29_15.jpg,./unit1/mmWave_data/mmWave_power_1150.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1150.txt,,43,13,['03-29-15-125'],0,13,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22,3D,Yes,1.4,0.6
1072,./unit1/camera_data/image_BS1_4356_03_29_15.jpg,./unit1/mmWave_data/mmWave_power_1151.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1151.txt,,43,13,['03-29-15-250'],0,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.6
1073,./unit1/camera_data/image_BS1_4357_03_29_15.jpg,./unit1/mmWave_data/mmWave_power_1152.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1152.txt,,44,13,['03-29-15-375'],0,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.5,0.7
1074,./unit1/camera_data/image_BS1_4358_03_29_15.jpg,./unit1/mmWave_data/mmWave_power_1153.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1153.txt,,45,13,['03-29-15-500'],0,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.5,0.7
1075,./unit1/camera_data/image_BS1_4359_03_29_15.jpg,./unit1/mmWave_data/mmWave_power_1154.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1154.txt,,45,13,['03-29-15-625'],0,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.5,0.7
1076,./unit1/camera_data/image_BS1_4360_03_29_15.jpg,./unit1/mmWave_data/mmWave_power_1155.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1155.txt,,48,13,['03-29-15-750'],0,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.5,0.7
1077,./unit1/camera_data/image_BS1_4361_03_29_15.jpg,./unit1/mmWave_data/mmWave_power_1156.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1156.txt,,47,13,['03-29-15-875'],0,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.5,0.7
1078,./unit1/camera_data/image_BS1_4362_03_29_16.jpg,./unit1/mmWave_data/mmWave_power_1157.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1157.txt,,48,13,['03-29-16-0'],0,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.5,0.7
1079,./unit1/camera_data/image_BS1_4363_03_29_16.jpg,./unit1/mmWave_data/mmWave_power_1158.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1158.txt,,48,13,['03-29-16-125'],0,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.5,0.7
1080,./unit1/camera_data/image_BS1_4364_03_29_16.jpg,./unit1/mmWave_data/mmWave_power_1159.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1159.txt,,49,13,['03-29-16-250'],0,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.5,0.7
1081,./unit1/camera_data/image_BS1_4365_03_29_16.jpg,./unit1/mmWave_data/mmWave_power_1160.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1160.txt,,51,13,['03-29-16-375'],0,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.6
1082,./unit1/camera_data/image_BS1_4366_03_29_16.jpg,./unit1/mmWave_data/mmWave_power_1161.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1161.txt,,54,13,['03-29-16-500'],0,23,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25 B27 B28 B30,3D,Yes,1.4,0.6
1083,./unit1/camera_data/image_BS1_4367_03_29_16.jpg,./unit1/mmWave_data/mmWave_power_1162.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1162.txt,,51,13,['03-29-16-625'],0,13,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22,3D,Yes,1.4,0.6
1084,./unit1/camera_data/image_BS1_4368_03_29_16.jpg,./unit1/mmWave_data/mmWave_power_1163.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1163.txt,,52,13,['03-29-16-750'],0,13,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22,3D,Yes,1.4,0.6
1085,./unit1/camera_data/image_BS1_4369_03_29_16.jpg,./unit1/mmWave_data/mmWave_power_1164.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1164.txt,,54,13,['03-29-16-875'],0,13,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22,3D,Yes,1.4,0.6
1086,./unit1/camera_data/image_BS1_4370_03_29_17.jpg,./unit1/mmWave_data/mmWave_power_1165.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1165.txt,,55,13,['03-29-17-0'],0,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.6
1087,./unit1/camera_data/image_BS1_4371_03_29_17.jpg,./unit1/mmWave_data/mmWave_power_1166.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1166.txt,,55,13,['03-29-17-125'],0,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.6
1088,./unit1/camera_data/image_BS1_4372_03_29_17.jpg,./unit1/mmWave_data/mmWave_power_1167.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1167.txt,,56,13,['03-29-17-250'],0,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.5,0.7
1089,./unit1/camera_data/image_BS1_4373_03_29_17.jpg,./unit1/mmWave_data/mmWave_power_1168.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1168.txt,,55,13,['03-29-17-375'],0,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.5,0.7
1090,./unit1/camera_data/image_BS1_4374_03_29_17.jpg,./unit1/mmWave_data/mmWave_power_1169.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1169.txt,,55,13,['03-29-17-500'],0,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.5,0.7
1091,./unit1/camera_data/image_BS1_4375_03_29_17.jpg,./unit1/mmWave_data/mmWave_power_1170.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1170.txt,,57,13,['03-29-17-625'],0,23,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25 B27 B28 B30,3D,Yes,1.5,0.7
1092,./unit1/camera_data/image_BS1_4376_03_29_17.jpg,./unit1/mmWave_data/mmWave_power_1171.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1171.txt,,58,13,['03-29-17-750'],0,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.7
1093,./unit1/camera_data/image_BS1_4377_03_29_17.jpg,./unit1/mmWave_data/mmWave_power_1172.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1172.txt,,59,13,['03-29-17-875'],0,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
1094,./unit1/camera_data/image_BS1_4378_03_29_18.jpg,./unit1/mmWave_data/mmWave_power_1173.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1173.txt,,59,13,['03-29-18-0'],0,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
1095,./unit1/camera_data/image_BS1_4379_03_29_18.jpg,./unit1/mmWave_data/mmWave_power_1174.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1174.txt,,59,13,['03-29-18-142'],0,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
1096,./unit1/camera_data/image_BS1_4380_03_29_18.jpg,./unit1/mmWave_data/mmWave_power_1175.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1175.txt,,60,13,['03-29-18-284'],0,13,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22,3D,Yes,1.3,0.6
1097,./unit1/camera_data/image_BS1_4381_03_29_18.jpg,./unit1/mmWave_data/mmWave_power_1176.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1176.txt,,61,13,['03-29-18-426'],0,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.6
1098,./unit1/camera_data/image_BS1_4382_03_29_18.jpg,./unit1/mmWave_data/mmWave_power_1177.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1177.txt,,60,13,['03-29-18-568'],0,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.4,0.6
1099,./unit1/camera_data/image_BS1_4569_03_29_42.jpg,./unit1/mmWave_data/mmWave_power_1178.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1178.txt,,61,14,['03-29-42-710'],1,13,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22,3D,Yes,1.3,0.6
1100,./unit1/camera_data/image_BS1_4570_03_29_42.jpg,./unit1/mmWave_data/mmWave_power_1179.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1179.txt,,60,14,['03-29-42-852'],1,19,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E24 E25,3D,Yes,1.3,0.6
1101,./unit1/camera_data/image_BS1_4571_03_29_43.jpg,./unit1/mmWave_data/mmWave_power_1180.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1180.txt,,59,14,['03-29-43-0'],1,19,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E24 E25,3D,Yes,1.3,0.6
1102,./unit1/camera_data/image_BS1_4572_03_29_43.jpg,./unit1/mmWave_data/mmWave_power_1181.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1181.txt,,60,14,['03-29-43-125'],1,19,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E24 E25,3D,Yes,1.3,0.6
1103,./unit1/camera_data/image_BS1_4573_03_29_43.jpg,./unit1/mmWave_data/mmWave_power_1182.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1182.txt,,59,14,['03-29-43-250'],1,19,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E24 E25,3D,Yes,1.3,0.6
1104,./unit1/camera_data/image_BS1_4574_03_29_43.jpg,./unit1/mmWave_data/mmWave_power_1183.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1183.txt,,59,14,['03-29-43-375'],1,19,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E24 E25,3D,Yes,1.3,0.6
1105,./unit1/camera_data/image_BS1_4575_03_29_43.jpg,./unit1/mmWave_data/mmWave_power_1184.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1184.txt,,59,14,['03-29-43-500'],1,19,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E24 E25,3D,Yes,1.3,0.6
1106,./unit1/camera_data/image_BS1_4576_03_29_43.jpg,./unit1/mmWave_data/mmWave_power_1185.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1185.txt,,58,14,['03-29-43-625'],1,19,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E24 E25,3D,Yes,1.3,0.6
1107,./unit1/camera_data/image_BS1_4577_03_29_43.jpg,./unit1/mmWave_data/mmWave_power_1186.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1186.txt,,57,14,['03-29-43-750'],1,13,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22,3D,Yes,1.3,0.6
1108,./unit1/camera_data/image_BS1_4578_03_29_43.jpg,./unit1/mmWave_data/mmWave_power_1187.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1187.txt,,57,14,['03-29-43-875'],1,19,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E24 E25,3D,Yes,1.3,0.6
1109,./unit1/camera_data/image_BS1_4579_03_29_44.jpg,./unit1/mmWave_data/mmWave_power_1188.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1188.txt,,55,14,['03-29-44-0'],1,22,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E24 E25 B27 B28 B30,3D,Yes,1.3,0.6
1110,./unit1/camera_data/image_BS1_4580_03_29_44.jpg,./unit1/mmWave_data/mmWave_power_1189.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1189.txt,,55,14,['03-29-44-125'],1,19,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E24 E25,3D,Yes,1.3,0.6
1111,./unit1/camera_data/image_BS1_4581_03_29_44.jpg,./unit1/mmWave_data/mmWave_power_1190.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1190.txt,,55,14,['03-29-44-250'],1,19,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E24 E25,3D,Yes,1.3,0.6
1112,./unit1/camera_data/image_BS1_4582_03_29_44.jpg,./unit1/mmWave_data/mmWave_power_1191.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1191.txt,,55,14,['03-29-44-375'],1,19,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E24 E25,3D,Yes,1.3,0.6
1113,./unit1/camera_data/image_BS1_4583_03_29_44.jpg,./unit1/mmWave_data/mmWave_power_1192.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1192.txt,,55,14,['03-29-44-500'],1,22,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E24 E25 B27 B28 B30,3D,Yes,1.3,0.6
1114,./unit1/camera_data/image_BS1_4584_03_29_44.jpg,./unit1/mmWave_data/mmWave_power_1193.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1193.txt,,55,14,['03-29-44-625'],1,13,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22,3D,Yes,1.3,0.6
1115,./unit1/camera_data/image_BS1_4585_03_29_44.jpg,./unit1/mmWave_data/mmWave_power_1194.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1194.txt,,54,14,['03-29-44-750'],1,19,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E24 E25,3D,Yes,1.3,0.6
1116,./unit1/camera_data/image_BS1_4586_03_29_44.jpg,./unit1/mmWave_data/mmWave_power_1195.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1195.txt,,55,14,['03-29-44-875'],1,19,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E24 E25,3D,Yes,1.3,0.6
1117,./unit1/camera_data/image_BS1_4587_03_29_45.jpg,./unit1/mmWave_data/mmWave_power_1196.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1196.txt,,52,14,['03-29-45-0'],1,19,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E24 E25,3D,Yes,1.3,0.6
1118,./unit1/camera_data/image_BS1_4588_03_29_45.jpg,./unit1/mmWave_data/mmWave_power_1197.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1197.txt,,52,14,['03-29-45-125'],1,19,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E24 E25,3D,Yes,1.3,0.6
1119,./unit1/camera_data/image_BS1_4589_03_29_45.jpg,./unit1/mmWave_data/mmWave_power_1198.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1198.txt,,52,14,['03-29-45-250'],1,19,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E24 E25,3D,Yes,1.3,0.6
1120,./unit1/camera_data/image_BS1_4590_03_29_45.jpg,./unit1/mmWave_data/mmWave_power_1199.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1199.txt,,51,14,['03-29-45-375'],1,23,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25 B27 B28 B30,3D,Yes,1.4,0.6
1121,./unit1/camera_data/image_BS1_4591_03_29_45.jpg,./unit1/mmWave_data/mmWave_power_1200.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1200.txt,,52,14,['03-29-45-500'],1,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
1122,./unit1/camera_data/image_BS1_4592_03_29_45.jpg,./unit1/mmWave_data/mmWave_power_1201.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1201.txt,,48,14,['03-29-45-625'],1,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
1123,./unit1/camera_data/image_BS1_4593_03_29_45.jpg,./unit1/mmWave_data/mmWave_power_1202.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1202.txt,,49,14,['03-29-45-750'],1,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
1124,./unit1/camera_data/image_BS1_4594_03_29_45.jpg,./unit1/mmWave_data/mmWave_power_1203.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1203.txt,,49,14,['03-29-45-875'],1,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
1125,./unit1/camera_data/image_BS1_4595_03_29_46.jpg,./unit1/mmWave_data/mmWave_power_1204.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1204.txt,,47,14,['03-29-46-0'],1,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
1126,./unit1/camera_data/image_BS1_4596_03_29_46.jpg,./unit1/mmWave_data/mmWave_power_1205.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1205.txt,,46,14,['03-29-46-166'],1,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
1127,./unit1/camera_data/image_BS1_4597_03_29_46.jpg,./unit1/mmWave_data/mmWave_power_1206.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1206.txt,,46,14,['03-29-46-332'],1,13,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22,3D,Yes,1.3,0.6
1128,./unit1/camera_data/image_BS1_4599_03_29_46.jpg,./unit1/mmWave_data/mmWave_power_1207.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1207.txt,,46,14,['03-29-46-498'],1,13,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22,3D,Yes,1.3,0.6
1129,./unit1/camera_data/image_BS1_4600_03_29_46.jpg,./unit1/mmWave_data/mmWave_power_1208.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1208.txt,,44,14,['03-29-46-664'],1,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
1130,./unit1/camera_data/image_BS1_4601_03_29_46.jpg,./unit1/mmWave_data/mmWave_power_1209.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1209.txt,,44,14,['03-29-46-830'],1,13,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22,3D,Yes,1.3,0.6
1131,./unit1/camera_data/image_BS1_4602_03_29_47.jpg,./unit1/mmWave_data/mmWave_power_1210.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1210.txt,,43,14,['03-29-47-0'],1,23,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25 B27 B28 B30,3D,Yes,1.3,0.6
1132,./unit1/camera_data/image_BS1_4603_03_29_47.jpg,./unit1/mmWave_data/mmWave_power_1211.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1211.txt,,42,14,['03-29-47-125'],1,20,G2 G5 G12 G18 G25 G29 R5 R6 R7 R12 R20 R21 R22 E2 E4 E11 E12 E19 E24 E25,3D,Yes,1.3,0.6
